,PLAT,NET,NAME,REPTYPE,LAT,LON,CLIMATE SUMMARY,AVAILABILITY,STATION OPS,OP MODE,TYPE,MOVING
5363,MHYR,ICAO,YORO,METAR,15.1666667,-87.1166667,LEGACY_OCDS,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
5364,RORY,ICAO,YORON,METAR,27.043964000000003,128.40151699999998,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5365,KYNG,ICAO,YOUNGSTOWN WARREN RGNL,METAR,41.260736,-80.679097,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5366,KMYV,ICAO,YUBA CO,METAR,39.097772,-121.569825,LEGACY_OCDS,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5367,KNOZ,ICAO,YUMA AUXILIARY AIRFIELD,METAR,32.5,-114.45,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5368,KNYL,ICAO,YUMA MCAS,METAR,32.65,-114.6,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5369,K2V6,ICAO,YUMA MUNI,METAR,40.104153,-102.712986,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5370,UTTT,ICAO,YUZHNY,METAR,41.257861,69.281186,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5371,OIZB,ICAO,ZABOL,METAR,31.098333,61.543889,JMCLIM,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
5372,MGZA,ICAO,ZACAPA,METAR,14.9666667,-89.5333333,UNAVAILABLE,DATA INCOMPLETE,PART TIME,UNKNOWN,SFC_OBS,1
5373,LDZD,ICAO,ZADAR,METAR,44.108269,15.346697,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5374,LDZA,ICAO,ZAGREB,METAR,45.742931,16.068778,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5375,OIZH,ICAO,ZAHEDAN INTL,METAR,29.476331,60.906825,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5376,UBBY,ICAO,ZAKATALA,METAR,41.55,46.6666666,UNAVAILABLE,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5377,RPMZ,ICAO,ZAMBOANGA INTL,METAR,6.9224190000000005,122.059633,JMCLIM,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5378,KTOA,ICAO,ZAMPERINI FLD,METAR,33.803391999999995,-118.339611,UNAVAILABLE,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5379,KZZV,ICAO,ZANESVILLE MUNI,METAR,39.944447,-81.892094,JMCLIM,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5380,OITZ,ICAO,ZANJAN,METAR,36.773783,48.359114,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5381,HTZA,ICAO,ZANZIBAR,METAR,-6.222025,39.224886,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5382,KAPY,ICAO,ZAPATA,METAR,26.966666600000003,-99.25,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5383,UKDE,ICAO,ZAPORIZHZHIA INTL,METAR,47.867003,35.315692,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5384,LEZG,ICAO,ZARAGOZA AB,METAR,41.666242,-1.0415530000000002,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5385,DTTJ,ICAO,ZARZIS,METAR,33.875031,10.775461,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5386,LOXZ,ICAO,ZELTWEG,METAR,47.202751,14.744223000000002,UNAVAILABLE,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5387,DAON,ICAO,ZENATA,METAR,35.016667,-1.45,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5388,KZPH,ICAO,ZEPHYRHILLS MUNI,METAR,28.228194,-82.15589399999999,UNAVAILABLE,DATA AVAILABLE,FULL TIME,PRIMARY AUTO,SFC_OBS,1
5389,ZBSJ,ICAO,ZHENGDING,METAR,38.280686,114.6973,UNAVAILABLE,DATA LIMITED,FULL TIME,UNKNOWN,SFC_OBS,1
5390,ZLLL,ICAO,ZHONGCHUAN,METAR,36.515231,103.620078,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5391,ZYTL,ICAO,ZHOUSHUIZI,METAR,38.965667,121.5386,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5392,UUBW,ICAO,ZHUKOVSKY RAMENSKOYE AIRPORT,METAR,55.55,38.15,UNAVAILABLE,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5393,UKKK,ICAO,ZHULIANY INTL,METAR,50.401944,30.451111,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5394,GOGG,ICAO,ZIGUINCHOR,METAR,12.555617,-16.281782999999997,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5395,LZZI,ICAO,ZILINA,METAR,49.231528,18.6135,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5396,DRZR,ICAO,ZINDER,METAR,13.778997,8.983761,JMCLIM,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5397,LTAS,ICAO,ZONGULDAK,METAR,41.45,31.8,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5398,SMZO,ICAO,ZORG EN HOOP,METAR,5.811083,-55.190744,LEGACY_OCDS,DATA LIMITED,PART TIME,UNKNOWN,SFC_OBS,1
5399,SBMO,ICAO,ZUMBI DOS PALMARES,METAR,-9.510808,-35.791678000000005,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5400,LSZH,ICAO,ZURICH,METAR,47.464722,8.549167,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5401,UDYZ,ICAO,ZVARTNOTS,METAR,40.147275,44.395881,JMCLIM,DATA AVAILABLE,FULL TIME,UNKNOWN,SFC_OBS,1
5402,RKNC,ICAO,A 306,SYNOPTIC,37.88375,127.717972,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5403,BGAA,ICAO,AASIAAT MITTARFIA,SYNOPTIC,68.7166667,-52.8,UNAVAILABLE,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5404,LFOI,ICAO,ABBEVILLE,SYNOPTIC,50.143492,1.831892,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5405,EGUC,ICAO,ABERPORTH,SYNOPTIC,52.1333333,-4.5666667,JMCLIM,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5406,DGAD,ICAO,ADA,SYNOPTIC,5.7833333,0.6333333000000001,UNAVAILABLE,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5407,YPPF,ICAO,ADELAIDE PARAFIELD,SYNOPTIC,-34.793333000000004,138.633056,UNAVAILABLE,DATA INCOMPLETE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5408,DIAD,ICAO,ADIAKE,SYNOPTIC,5.3,-3.3,LEGACY_OCDS,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5409,DGKA,ICAO,AKIM ODA,SYNOPTIC,5.9333333,-0.9833333,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5410,VAAK,ICAO,AKOLA,SYNOPTIC,20.699006,77.058628,LEGACY_OCDS,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5411,DGAK,ICAO,AKUSE,SYNOPTIC,6.1,0.1166667,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5412,LFOF,ICAO,ALENCON/VALFRAMBERT,SYNOPTIC,48.45,0.1166667,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5413,FAAB,ICAO,ALEXANDER BAY,SYNOPTIC,-28.575001,16.533333,UNAVAILABLE,DATA INCOMPLETE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5414,SATK,ICAO,ALFEREZ ARMANDO RODRIGUEZ,SYNOPTIC,-24.721367,-60.548836,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5415,FAAN,ICAO,ALIWAL NORTH,SYNOPTIC,-30.7166667,26.7166667,LEGACY_OCDS,DATA INCOMPLETE,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5416,SAVT,ICAO,ALMIRANTE ZAR,SYNOPTIC,-43.2105,-65.270319,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5417,WRKM,ICAO,ALOR/MALI/KALABAHI,SYNOPTIC,-8.2166667,124.5666667,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5418,ULDD,ICAO,AMADERMA,SYNOPTIC,69.75,61.7,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5419,WAPA,ICAO,AMAHAI,SYNOPTIC,-3.35,128.88333329999998,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5420,LFXA,ICAO,AMBERIEU,SYNOPTIC,45.987335,5.328444999999999,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5421,LGKM,ICAO,AMIGDHALEON,SYNOPTIC,40.972775,24.341417,UNAVAILABLE,DATA LIMITED,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5422,FTTN,ICAO,AM-TIMAN,SYNOPTIC,11.0333333,20.2833333,LEGACY_OCDS,DATA INCOMPLETE,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5423,BGAS,ICAO,ANGISOQ,SYNOPTIC,59.9833333,-45.2,LEGACY_OCDS,DATA INCOMPLETE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5424,LFCG,ICAO,ANTICHAN,SYNOPTIC,43.007764,1.10315,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5425,FMNH,ICAO,ANTSIRABATO,SYNOPTIC,-14.999410999999998,50.320233,LEGACY_OCDS,DATA LIMITED,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5426,FMME,ICAO,ANTSIRABE,SYNOPTIC,-19.8166667,47.0666667,LEGACY_OCDS,DATA INCOMPLETE,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5427,VCCA,ICAO,ANURADHAPURA,SYNOPTIC,8.301486,80.4279,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5428,NSAP,ICAO,APIA/UPOLU ISLAND,SYNOPTIC,-13.8,-171.7833333,LIMCLIM,DATA LIMITED,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5429,BGAT,ICAO,APUTITEEQ,SYNOPTIC,67.7833333,-32.283333299999995,LEGACY_OCDS,DATA INCOMPLETE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5430,UATA,ICAO,ARALSK,SYNOPTIC,46.7833333,61.6666667,LEGACY_OCDS,DATA LIMITED,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5431,HAAM,ICAO,ARBA MINCH,SYNOPTIC,6.039389,37.590453,MINCLIM,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5432,LGKA,ICAO,ARISTOTELIS,SYNOPTIC,40.446294,21.282186,LEGACY_OCDS,DATA LIMITED,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5433,HUAR,ICAO,ARUA,SYNOPTIC,3.05,30.9166667,UNAVAILABLE,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5434,ESKV,ICAO,ARVIKA,SYNOPTIC,59.675856,12.639442,LEGACY_OCDS,DATA AVAILABLE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5435,LGPL,ICAO,ASTYPALAIA,SYNOPTIC,36.579886,26.375822,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5436,DXAK,ICAO,ATAKPAME/AKPAKA,SYNOPTIC,7.5833333,1.1166667,LEGACY_OCDS,DATA LIMITED,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5437,HSAT,ICAO,ATBARA,SYNOPTIC,17.7,33.966666700000005,LIMCLIM,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5438,LGAT,ICAO,ATHINAI,SYNOPTIC,37.882236,23.734831,JMCLIM,DATA LIMITED,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5439,VLAP,ICAO,ATTOPEU,SYNOPTIC,14.8,106.8333333,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5440,HALA,ICAO,AWASSA (LAKE),SYNOPTIC,7.0666667,38.05,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5441,DGTX,ICAO,AXIM,SYNOPTIC,4.866666700000001,-2.2333333,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5442,WAMT,ICAO,BABULLAH,SYNOPTIC,0.831414,127.381486,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5443,GGBF,ICAO,BAFATA,SYNOPTIC,12.1833333,-14.6666667,UNAVAILABLE,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5444,RPUB,ICAO,BAGUIO,SYNOPTIC,16.375103,120.619636,JMCLIM,DATA LIMITED,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5445,HABD,ICAO,BAHIR DAR,SYNOPTIC,11.608075,37.321644,MINCLIM,DATA LIMITED,UNKNOWN,UNKNOWN,SFC_OBS,1
5446,OIKM,ICAO,BAM,SYNOPTIC,29.083925,58.450397,LIMCLIM,DATA LIMITED,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5447,YBAM,ICAO,BAMAGA INJINOO,SYNOPTIC,-10.950833,142.459444,LEGACY_OCDS,DATA INCOMPLETE,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5448,OABN,ICAO,BAMIYAN,SYNOPTIC,34.8166667,67.8166667,UNAVAILABLE,DATA LIMITED,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5449,SWBC,ICAO,BARCELOS,SYNOPTIC,-0.981292,-62.91964399999999,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5450,VIBY,ICAO,BAREILLY,SYNOPTIC,28.422061,79.45084200000001,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5451,LFBX,ICAO,BASSILLAC,SYNOPTIC,45.198055,0.8155560000000001,LEGACY_OCDS,DATA AVAILABLE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5452,VCCB,ICAO,BATTICALOA,SYNOPTIC,7.705756,81.678783,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5453,WAAB,ICAO,BAU-BAU/BETO AMBIRI,SYNOPTIC,-5.4666667,122.6166667,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5454,FVBB,ICAO,BEITBRIDGE,SYNOPTIC,-22.2166667,30.0,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5455,VABM,ICAO,BELGAUM,SYNOPTIC,15.859286,74.61829200000001,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5456,HLLB,ICAO,BENINA AIRPORT,SYNOPTIC,32.096786,20.269472,LIMCLIM,DATA LIMITED,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5457,ETGB,ICAO,BERGEN (MIL),SYNOPTIC,52.8166667,9.9333333,LIMCLIM,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5458,FKKO,ICAO,BERTOUA,SYNOPTIC,4.6,13.733333300000002,UNAVAILABLE,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5459,NGBR,ICAO,BERU ISLAND,SYNOPTIC,-1.35,176.0,UNAVAILABLE,DATA LIMITED,UNKNOWN,UNKNOWN,SFC_OBS,1
5460,FMNQ,ICAO,BESALAMPY,SYNOPTIC,-16.741945,44.481388,LEGACY_OCDS,DATA INCOMPLETE,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5461,LFSA,ICAO,BESANCON/THISE(AUT),SYNOPTIC,47.25,5.9833333,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5462,FABM,ICAO,BETHLEHEM,SYNOPTIC,-28.248392,28.336125,LEGACY_OCDS,DATA INCOMPLETE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5463,VNBW,ICAO,BHAIRAHAWA,SYNOPTIC,27.505703000000004,83.41625,MINCLIM,DATA LIMITED,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5464,FABE,ICAO,BHISHO,SYNOPTIC,-32.89715,27.279111,UNAVAILABLE,DATA INCOMPLETE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5465,VABJ,ICAO,BHUJ,SYNOPTIC,23.287828,69.670147,JMCLIM,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5466,DNBI,ICAO,BIDA,SYNOPTIC,9.1,6.0166667,MINCLIM,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5467,VABI,ICAO,BILASPUR,SYNOPTIC,21.9884,82.11098299999999,UNAVAILABLE,DATA INCOMPLETE,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5468,DRRI,ICAO,BILMA,SYNOPTIC,18.6833333,12.9166666,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5469,FTTE,ICAO,BILTINE,SYNOPTIC,14.5166666,20.9,UNAVAILABLE,DATA INCOMPLETE,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5470,WIMB,ICAO,BINAKA,SYNOPTIC,1.166381,97.704681,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5471,FVBI,ICAO,BINGA,SYNOPTIC,-17.6166667,27.3333333,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5472,VNVT,ICAO,BIRATNAGAR,SYNOPTIC,26.481453,87.264036,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5473,LFBS,ICAO,BISCAROSSE/PARENTIS,SYNOPTIC,44.4333333,-1.25,JMCLIM,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5474,ENBJ,ICAO,BJORNOYA ISLAND,SYNOPTIC,74.5166667,19.0166667,JMCLIM,DATA AVAILABLE,HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5475,FTTK,ICAO,BOKORO,SYNOPTIC,12.383333300000002,17.05,LEGACY_OCDS,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5476,FTTL,ICAO,BOL-BERIM,SYNOPTIC,13.4333333,14.733333300000002,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5477,DGLB,ICAO,BOLE,SYNOPTIC,9.0333333,-2.4833333,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5478,DIBU,ICAO,BONDOUKOU/SOKO,SYNOPTIC,8.05,-2.7833333,LEGACY_OCDS,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5479,FEFO,ICAO,BOUAR,SYNOPTIC,5.9666667,15.633333300000002,MINCLIM,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5480,GABG,ICAO,BOUGOUNI,SYNOPTIC,11.4166667,-7.5,LEGACY_OCDS,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5481,LFLD,ICAO,BOURGES,SYNOPTIC,47.058056,2.370278,LEGACY_OCDS,DATA AVAILABLE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5482,LPBG,ICAO,BRAGANCA,SYNOPTIC,41.859583,-6.706072,JMCLIM,DATA LIMITED,HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5483,YBAF,ICAO,BRISBANE ARCHERFIELD,SYNOPTIC,-27.570278,153.008056,LEGACY_OCDS,DATA INCOMPLETE,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5484,WAMW,ICAO,BUBUNG,SYNOPTIC,-1.038919,122.771906,LIMCLIM,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5485,SABA,ICAO,BUENOS AIRES (OBS),SYNOPTIC,-34.5833333,-58.4833333,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5486,CPBH,ICAO,BULLHORN HEADWATERS,SYNOPTIC,49.15,-113.55,UNAVAILABLE,DATA INCOMPLETE,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5487,OOBR,ICAO,BURAIMI (AUT),SYNOPTIC,24.2333333,55.7833333,LEGACY_OCDS,DATA INCOMPLETE,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5488,LTBE,ICAO,BURSA,SYNOPTIC,40.1833333,29.066666700000003,LEGACY_OCDS,DATA AVAILABLE,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5489,NGTU,ICAO,BUTARITARI ATOLL,SYNOPTIC,3.0333333,172.7833333,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5490,RPUK,ICAO,CALAPAN/MINDORO ISL,SYNOPTIC,13.4166667,121.1833333,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5491,FACV,ICAO,CALVINIA,SYNOPTIC,-31.500278,19.725897,LEGACY_OCDS,DATA INCOMPLETE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5492,YSCN,ICAO,CAMDEN,SYNOPTIC,-34.040278,150.687222,UNAVAILABLE,DATA LIMITED,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5493,SPUR,ICAO,CAPITAN FAP GUILLERMO CONCHA IBERICO,SYNOPTIC,-5.20575,-80.616444,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5494,VECX,ICAO,CAR NICOBAR(IN-AFB),SYNOPTIC,9.15,92.8166667,UNAVAILABLE,NEW SITE,UNKNOWN,UNKNOWN,SFC_OBS,1
5495,LRCS,ICAO,CARANSEBES,SYNOPTIC,45.42,22.253333,JMCLIM,DATA AVAILABLE,HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5496,FACL,ICAO,CAROLINA,SYNOPTIC,-26.0666667,30.116666700000003,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,PRIMARY AUTO,SFC_OBS,1
5497,CWCA,ICAO,CARTWRIGHT,SYNOPTIC,53.7166666,-57.0333333,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUTO,SFC_OBS,1
5498,SANC,ICAO,CATAMARCA,SYNOPTIC,-28.595556,-65.751667,LEGACY_OCDS,DATA AVAILABLE,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5499,RPVF,ICAO,CATARMAN,SYNOPTIC,12.502417,124.635778,JMCLIM,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5500,SANW,ICAO,CERES,SYNOPTIC,-29.8833333,-61.95,LEGACY_OCDS,DATA AVAILABLE,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5501,SUMO,ICAO,CERRO LARGO,SYNOPTIC,-32.337883000000005,-54.216678,LEGACY_OCDS,DATA LIMITED,6-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5502,VTSN,ICAO,CHA IAN,SYNOPTIC,8.471147,99.955625,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5503,ZSCN,ICAO,CHANGBEI INTL,SYNOPTIC,28.865,115.9,LEGACY_OCDS,DATA LIMITED,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5504,VTBC,ICAO,CHANTHABURI,SYNOPTIC,12.6,102.1166667,LEGACY_OCDS,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5505,LFQV,ICAO,CHARLEVILLE MEZIERES,SYNOPTIC,49.783942,4.647078,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5506,LFLV,ICAO,CHARMEIL,SYNOPTIC,46.169689,3.403736,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5507,LFLM,ICAO,CHARNAY,SYNOPTIC,46.295103000000005,4.795767,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5508,LFOR,ICAO,CHARTRES/CHAMPOL,SYNOPTIC,48.466666700000005,1.5166667,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
5509,VTCR,ICAO,CHIANG RAI,SYNOPTIC,19.885361,99.826844,LIMCLIM,DATA AVAILABLE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5510,SCCC,ICAO,CHILE CHICO,SYNOPTIC,-46.583341,-71.687405,UNAVAILABLE,DATA LIMITED,UNKNOWN,UNKNOWN,SFC_OBS,1
5511,VCCT,ICAO,CHINA BAY,SYNOPTIC,8.538514,81.181853,LEGACY_OCDS,DATA LIMITED,UNKNOWN,PRIMARY AUGMENTED,SFC_OBS,1
5512,FLCP,ICAO,CHIPATA,SYNOPTIC,-13.55,32.5833333,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5513,FVCH,ICAO,CHIPINGE,SYNOPTIC,-20.2,32.6166667,LEGACY_OCDS,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5514,FWCT,ICAO,CHITIPA,SYNOPTIC,-9.7,33.2666667,UNAVAILABLE,DATA INCOMPLETE,UNKNOWN,UNKNOWN,SFC_OBS,1
5515,OPCH,ICAO,CHITRAL,SYNOPTIC,35.886592,71.800578,UNAVAILABLE,DATA INCOMPLETE,3-HOURLY,PRIMARY AUGMENTED,SFC_OBS,1
5516,EGDC,ICAO,CHIVENOR,SYNOPTIC,51.087167,-4.150339,LEGACY_OCDS,DATA AVAILABLE,HOURLY,PRIMARY AUTO,SFC_OBS,1
